CustomerID,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Payment_Method,Tech_Support_Tickets,Internet_Service_Type,Paperless_Billing,Churn_Status
CUST-08339,2,Month-to-month,64.13,130.96,Bank transfer (automatic),0,DSL,Yes,No
CUST-08340,16,Two year,89.66,1450.40,Mailed check,2,Fiber optic,Yes,No
CUST-08341,4,Month-to-month,70.37,275.76,Credit card (automatic),5,Fiber optic,Yes,Yes
CUST-08342,16,Month-to-month,104.01,1676.30,Mailed check,4,Fiber optic,No,Yes
CUST-08343,33,Two year,24.65,836.28,Electronic check,1,No,Yes,No
CUST-08344,51,One year,22.78,1163.18,Bank transfer (automatic),1,No,No,No
CUST-08345,30,One year,53.81,1598.81,Bank transfer (automatic),0,DSL,No,No
CUST-08346,21,One year,72.81,1539.97,Electronic check,1,Fiber optic,Yes,No
CUST-08347,1,Month-to-month,23.19,22.58,Credit card (automatic),2,No,No,Yes
CUST-08348,25,Two year,57.2,1451.69,Mailed check,1,DSL,Yes,No
CUST-08349,55,Month-to-month,60.59,3295.49,Electronic check,3,DSL,Yes,Yes
CUST-08350,23,One year,97.51,2183.71,Electronic check,4,Fiber optic,Yes,Yes
CUST-08351,16,Month-to-month,107.47,1739.81,Bank transfer (automatic),2,Fiber optic,Yes,Yes
CUST-08352,7,One year,96.17,659.19,Mailed check,6,Fiber optic,Yes,Yes
CUST-08353,16,Month-to-month,95.64,1497.04,Electronic check,2,Fiber optic,No,Yes
CUST-08354,20,Month-to-month,21.86,431.16,Mailed check,6,No,Yes,No
CUST-08355,14,Month-to-month,21.46,296.98,Credit card (automatic),2,No,Yes,Yes
CUST-08356,11,Month-to-month,100.37,1101.14,Electronic check,3,Fiber optic,Yes,Yes
CUST-08357,31,Month-to-month,71.19,2248.92,Electronic check,2,Fiber optic,Yes,Yes
CUST-08358,7,Month-to-month,105.26,755.42,Credit card (automatic),0,Fiber optic,Yes,No
CUST-08359,9,Month-to-month,20.61,180.19,Credit card (automatic),2,No,No,No
CUST-08360,56,Month-to-month,88.17,4881.95,Electronic check,1,Fiber optic,No,Yes
CUST-08361,19,One year,22.86,436.02,Bank transfer (automatic),1,No,No,No
CUST-08362,6,Month-to-month,20.11,119.92,Bank transfer (automatic),0,No,No,Yes
CUST-08363,12,Month-to-month,23.19,284.10,Credit card (automatic),3,No,No,No
CUST-08364,19,One year,47.15,874.84,Electronic check,3,DSL,No,No
CUST-08365,50,Two year,23.12,1174.99,Electronic check,1,No,Yes,No
CUST-08366,41,Two year,68.61,2828.43,Electronic check,0,DSL,No,No
CUST-08367,1,Two year,23.5,23.42,Electronic check,2,No,No,No
CUST-08368,10,Month-to-month,70.68,711.27,Mailed check,1,DSL,Yes,No
CUST-08369,37,One year,61.31,2332.84,Bank transfer (automatic),2,DSL,Yes,No
CUST-08370,0,Two year,24.74, ,Electronic check,2,No,Yes,No
CUST-08371,19,Month-to-month,20.0,370.33,Electronic check,1,No,Yes,Yes
CUST-08372,5,Month-to-month,56.45,279.13,Credit card (automatic),4,DSL,Yes,No
CUST-08373,52,Two year,77.32,4040.79,Electronic check,0,DSL,Yes,No
CUST-08374,30,Two year,108.46,3282.25,Bank transfer (automatic),3,Fiber optic,Yes,No
CUST-08375,23,Month-to-month,23.82,534.50,Credit card (automatic),2,No,Yes,No
CUST-08376,0,One year,104.67, ,Credit card (automatic),2,Fiber optic,Yes,No
CUST-08377,32,One year,75.39,2366.04,Credit card (automatic),2,Fiber optic,Yes,No
CUST-08378,47,Two year,116.34,5332.64,Electronic check,2,Fiber optic,Yes,No
CUST-08379,1,Month-to-month,53.15,53.38,Bank transfer (automatic),1,DSL,Yes,Yes
CUST-08380,42,One year,19.33,830.76,Mailed check,1,No,Yes,No
CUST-08381,0,Month-to-month,70.91, ,Electronic check,2,Fiber optic,Yes,Yes
CUST-08382,14,One year,21.15,303.98,Electronic check,3,No,No,No
CUST-08383,62,One year,102.79,6316.78,Credit card (automatic),3,Fiber optic,Yes,Yes
CUST-08384,34,One year,21.19,710.81,Bank transfer (automatic),3,No,No,Yes
CUST-08385,10,One year,71.94,699.46,Bank transfer (automatic),0,DSL,No,No
CUST-08386,16,One year,78.85,1255.09,Credit card (automatic),2,Fiber optic,Yes,No
CUST-08387,20,Month-to-month,19.52,378.91,Credit card (automatic),0,No,No,No
CUST-08388,25,Two year,52.19,1331.97,Bank transfer (automatic),1,DSL,Yes,No
CUST-08389,68,Two year,44.48,3022.00,Credit card (automatic),1,DSL,No,No
CUST-08390,52,Two year,73.04,3906.05,Bank transfer (automatic),2,DSL,Yes,No
CUST-08391,0,Month-to-month,76.58, ,Credit card (automatic),5,Fiber optic,Yes,No
CUST-08392,8,Month-to-month,21.1,166.21,Bank transfer (automatic),2,No,Yes,No
CUST-08393,59,Month-to-month,92.57,5461.00,Credit card (automatic),2,Fiber optic,No,Yes
CUST-08394,13,One year,20.01,265.01,Mailed check,0,No,No,No
CUST-08395,18,Month-to-month,24.88,440.32,Bank transfer (automatic),0,No,No,No
CUST-08396,58,Two year,105.87,6109.50,Electronic check,1,Fiber optic,Yes,No
CUST-08397,11,One year,71.37,802.29,Bank transfer (automatic),5,Fiber optic,No,Yes
CUST-08398,15,Month-to-month,58.47,886.78,Credit card (automatic),1,DSL,Yes,No
CUST-08399,4,Two year,76.72,309.63,Credit card (automatic),2,Fiber optic,Yes,No
CUST-08400,59,One year,101.15,5994.20,Credit card (automatic),1,Fiber optic,Yes,No
CUST-08401,27,Month-to-month,60.45,1634.71,Electronic check,1,DSL,Yes,No
CUST-08402,46,Two year,109.41,5025.61,Credit card (automatic),0,Fiber optic,Yes,No
CUST-08403,43,Two year,67.4,2829.95,Electronic check,3,DSL,No,No
CUST-08404,5,Month-to-month,109.9,545.12,Bank transfer (automatic),3,Fiber optic,Yes,Yes
CUST-08405,11,Month-to-month,112.72,1239.54,Credit card (automatic),2,Fiber optic,No,No
CUST-08406,32,Month-to-month,78.81,2592.78,Credit card (automatic),2,Fiber optic,No,Yes
CUST-08407,23,Month-to-month,22.63,515.25,Credit card (automatic),0,No,Yes,No
CUST-08408,42,Two year,77.76,3209.89,Electronic check,3,Fiber optic,Yes,No
CUST-08409,36,Month-to-month,81.86,2862.98,Electronic check,2,Fiber optic,Yes,No
CUST-08410,47,Two year,19.96,936.27,Mailed check,1,No,Yes,No
CUST-08411,36,One year,87.21,3086.19,Bank transfer (automatic),2,Fiber optic,No,No
CUST-08412,25,Two year,108.41,2732.34,Credit card (automatic),0,Fiber optic,Yes,No
CUST-08413,28,Month-to-month,20.63,579.71,Mailed check,1,No,No,Yes
CUST-08414,60,One year,69.62,4192.88,Credit card (automatic),1,DSL,Yes,No
CUST-08415,56,One year,42.53,2375.04,Bank transfer (automatic),2,DSL,Yes,No
CUST-08416,42,Two year,63.56,2701.32,Credit card (automatic),1,DSL,Yes,No
CUST-08417,1,Month-to-month,83.71,84.30,Electronic check,3,Fiber optic,No,No
CUST-08418,66,Two year,106.17,7122.93,Credit card (automatic),1,Fiber optic,Yes,Yes
CUST-08419,42,Two year,78.58,3345.81,Electronic check,2,DSL,No,No
CUST-08420,51,Month-to-month,61.88,3083.01,Electronic check,1,DSL,No,No
CUST-08421,5,Month-to-month,61.9,318.30,Credit card (automatic),0,DSL,No,Yes
CUST-08422,42,One year,117.5,4852.60,Credit card (automatic),1,Fiber optic,No,Yes
CUST-08423,7,Month-to-month,55.58,394.91,Electronic check,2,DSL,Yes,Yes
CUST-08424,37,Two year,56.92,2141.56,Mailed check,3,DSL,No,No
CUST-08425,24,Month-to-month,23.47,565.20,Electronic check,1,No,Yes,No
CUST-08426,9,Month-to-month,21.95,192.92,Bank transfer (automatic),4,No,Yes,Yes
CUST-08427,8,Month-to-month,70.49,552.46,Credit card (automatic),3,DSL,Yes,Yes
CUST-08428,43,Month-to-month,57.47,2537.16,Bank transfer (automatic),2,DSL,Yes,No
CUST-08429,5,Month-to-month,103.58,516.97,Bank transfer (automatic),1,Fiber optic,No,No
CUST-08430,50,One year,24.03,1191.74,Electronic check,1,No,No,No
CUST-08431,6,One year,65.9,402.60,Credit card (automatic),1,DSL,No,No
CUST-08432,31,Two year,49.86,1519.57,Electronic check,2,DSL,No,No
CUST-08433,46,Two year,22.12,1019.91,Credit card (automatic),1,No,No,No
CUST-08434,38,Two year,77.68,2956.03,Electronic check,3,DSL,Yes,No
CUST-08435,27,One year,46.29,1214.80,Electronic check,1,DSL,Yes,No
CUST-08436,29,Month-to-month,68.17,1981.65,Bank transfer (automatic),0,DSL,No,No
CUST-08437,41,Two year,24.16,989.99,Electronic check,2,No,No,Yes
CUST-08438,28,Two year,23.31,659.98,Electronic check,3,No,No,No
CUST-08439,28,Month-to-month,75.49,2152.32,Bank transfer (automatic),5,Fiber optic,No,Yes
CUST-08440,3,Two year,45.22,138.76,Bank transfer (automatic),2,DSL,No,Yes
CUST-08441,45,Two year,94.7,4173.97,Bank transfer (automatic),3,Fiber optic,No,No
CUST-08442,15,One year,20.66,303.72,Credit card (automatic),3,No,Yes,Yes
CUST-08443,9,Month-to-month,56.71,522.43,Electronic check,2,DSL,Yes,Yes
CUST-08444,22,Month-to-month,20.3,434.86,Electronic check,0,No,No,No
CUST-08445,50,Two year,109.96,5559.63,Mailed check,0,Fiber optic,No,No
CUST-08446,1,Two year,111.44,112.09,Electronic check,0,Fiber optic,Yes,Yes
CUST-08447,7,Two year,18.37,129.87,Credit card (automatic),1,No,No,No
CUST-08448,26,Month-to-month,109.65,2932.66,Electronic check,2,Fiber optic,Yes,Yes
CUST-08449,1,Month-to-month,102.83,101.76,Bank transfer (automatic),1,Fiber optic,Yes,No
CUST-08450,6,Month-to-month,21.66,131.47,Credit card (automatic),1,No,No,Yes
CUST-08451,10,One year,45.51,465.73,Bank transfer (automatic),3,DSL,Yes,Yes
CUST-08452,22,Month-to-month,102.6,2303.43,Electronic check,0,Fiber optic,Yes,No
CUST-08453,15,Two year,82.84,1247.49,Credit card (automatic),3,Fiber optic,Yes,No
CUST-08454,23,Month-to-month,62.51,1463.32,Electronic check,0,DSL,No,No
CUST-08455,70,Two year,80.81,5649.52,Electronic check,1,Fiber optic,No,Yes
CUST-08456,37,One year,24.83,902.17,Bank transfer (automatic),1,No,Yes,No
CUST-08457,7,Month-to-month,55.21,378.17,Mailed check,0,DSL,Yes,No
CUST-08458,2,Month-to-month,67.5,133.36,Credit card (automatic),0,DSL,Yes,No
CUST-08459,47,Two year,60.46,2767.07,Electronic check,3,DSL,Yes,No
CUST-08460,17,One year,75.78,1270.79,Credit card (automatic),1,DSL,Yes,No
CUST-08461,53,Two year,81.11,4244.19,Electronic check,3,Fiber optic,Yes,No
CUST-08462,2,Month-to-month,116.57,234.54,Bank transfer (automatic),3,Fiber optic,Yes,No
CUST-08463,57,Two year,69.89,4066.60,Electronic check,2,DSL,Yes,No
CUST-08464,5,Two year,23.51,118.40,Mailed check,5,No,No,Yes
CUST-08465,14,Two year,73.1,1046.00,Mailed check,3,DSL,Yes,No
CUST-08466,15,Month-to-month,23.14,344.48,Credit card (automatic),2,No,No,Yes
CUST-08467,1,One year,46.51,45.20,Credit card (automatic),5,DSL,No,Yes
CUST-08468,14,Month-to-month,104.05,1417.55,Electronic check,0,Fiber optic,Yes,Yes
CUST-08469,50,Two year,91.34,4688.43,Electronic check,1,Fiber optic,Yes,No
CUST-08470,47,One year,22.4,1033.49,Electronic check,1,No,No,No
CUST-08471,10,Month-to-month,57.36,566.26,Electronic check,1,DSL,No,Yes
CUST-08472,48,One year,78.34,3664.02,Electronic check,2,Fiber optic,Yes,Yes
CUST-08473,2,Month-to-month,21.89,45.01,Credit card (automatic),3,No,No,Yes
CUST-08474,41,Two year,44.79,1884.34,Electronic check,1,DSL,Yes,No
CUST-08475,15,One year,18.65,280.00,Electronic check,3,No,Yes,No
CUST-08476,7,Month-to-month,22.25,155.11,Bank transfer (automatic),1,No,Yes,No
CUST-08477,24,One year,49.06,1152.52,Bank transfer (automatic),2,DSL,No,No
CUST-08478,0,Two year,22.93, ,Credit card (automatic),4,No,Yes,Yes
CUST-08479,2,Month-to-month,49.45,100.86,Electronic check,1,DSL,No,No
CUST-08480,37,One year,24.29,896.96,Electronic check,2,No,No,No
CUST-08481,23,Month-to-month,19.35,455.72,Credit card (automatic),1,No,Yes,Yes
CUST-08482,29,Month-to-month,91.64,2658.43,Bank transfer (automatic),2,Fiber optic,No,No
CUST-08483,46,One year,21.74,972.18,Electronic check,1,No,No,Yes
CUST-08484,24,Month-to-month,100.23,2348.80,Electronic check,5,Fiber optic,Yes,No
CUST-08485,2,Month-to-month,89.61,183.53,Bank transfer (automatic),3,Fiber optic,No,No
CUST-08486,58,Month-to-month,23.18,1350.37,Credit card (automatic),4,No,No,Yes
CUST-08487,64,One year,107.37,7025.52,Bank transfer (automatic),3,Fiber optic,No,No
CUST-08488,69,One year,75.99,5100.77,Bank transfer (automatic),1,Fiber optic,Yes,No
CUST-08489,3,Month-to-month,73.58,226.22,Bank transfer (automatic),0,Fiber optic,Yes,No
CUST-08490,2,Month-to-month,67.16,134.25,Credit card (automatic),1,DSL,No,Yes
CUST-08491,32,Month-to-month,24.65,780.77,Credit card (automatic),1,No,No,No
CUST-08492,33,One year,93.39,2997.80,Bank transfer (automatic),3,Fiber optic,No,Yes
CUST-08493,56,Two year,22.99,1312.63,Bank transfer (automatic),0,No,Yes,No
CUST-08494,42,Month-to-month,84.53,3553.38,Mailed check,3,Fiber optic,Yes,No
CUST-08495,52,One year,24.81,1287.08,Electronic check,1,No,Yes,Yes
CUST-08496,4,Month-to-month,70.58,284.96,Bank transfer (automatic),2,DSL,No,Yes
CUST-08497,32,Two year,63.87,2015.22,Credit card (automatic),1,DSL,Yes,No
CUST-08498,54,One year,20.55,1139.54,Electronic check,3,No,Yes,No
CUST-08499,22,Month-to-month,91.36,1973.08,Bank transfer (automatic),0,Fiber optic,Yes,No
CUST-08500,11,Month-to-month,20.35,230.23,Bank transfer (automatic),3,No,No,Yes
CUST-08501,26,Month-to-month,91.04,2390.15,Credit card (automatic),1,Fiber optic,No,No
CUST-08502,11,Month-to-month,18.62,209.65,Credit card (automatic),1,No,Yes,No
CUST-08503,1,One year,75.15,76.41,Credit card (automatic),1,Fiber optic,No,Yes
CUST-08504,45,Two year,80.59,3580.11,Bank transfer (automatic),0,Fiber optic,Yes,No
CUST-08505,4,Month-to-month,114.07,464.47,Bank transfer (automatic),1,Fiber optic,No,Yes
CUST-08506,36,One year,92.69,3252.97,Electronic check,3,Fiber optic,Yes,No
CUST-08507,42,Month-to-month,59.99,2459.25,Bank transfer (automatic),1,DSL,Yes,Yes
CUST-08508,43,One year,61.75,2663.02,Bank transfer (automatic),2,DSL,Yes,No
CUST-08509,38,One year,94.38,3691.21,Credit card (automatic),1,Fiber optic,Yes,No
CUST-08510,8,Month-to-month,18.9,152.70,Electronic check,1,No,No,No
CUST-08511,50,Two year,85.77,4196.95,Electronic check,2,Fiber optic,Yes,No
CUST-08512,13,Month-to-month,73.29,975.25,Credit card (automatic),1,Fiber optic,Yes,Yes
CUST-08513,29,One year,45.03,1319.98,Mailed check,2,DSL,Yes,No
CUST-08514,35,Month-to-month,73.76,2643.74,Mailed check,0,Fiber optic,No,Yes
CUST-08515,13,Month-to-month,113.75,1499.71,Bank transfer (automatic),3,Fiber optic,No,No
CUST-08516,44,Two year,50.47,2162.32,Bank transfer (automatic),3,DSL,Yes,No
CUST-08517,31,Two year,73.28,2260.78,Electronic check,4,Fiber optic,Yes,Yes
CUST-08518,59,Two year,42.6,2474.96,Credit card (automatic),1,DSL,No,No
CUST-08519,44,Two year,22.85,996.46,Mailed check,0,No,No,No
CUST-08520,3,One year,100.08,296.99,Electronic check,5,Fiber optic,Yes,Yes
CUST-08521,17,Month-to-month,20.24,353.34,Bank transfer (automatic),1,No,Yes,No
CUST-08522,26,Two year,83.65,2129.42,Mailed check,2,Fiber optic,Yes,No
CUST-08523,21,Month-to-month,86.49,1802.77,Bank transfer (automatic),3,Fiber optic,Yes,No
CUST-08524,42,Month-to-month,55.39,2385.48,Electronic check,2,DSL,No,Yes
CUST-08525,44,One year,107.88,4639.97,Credit card (automatic),5,Fiber optic,Yes,Yes
CUST-08526,21,One year,115.81,2386.99,Mailed check,1,Fiber optic,Yes,Yes
CUST-08527,8,Month-to-month,63.91,519.43,Electronic check,1,DSL,Yes,No
CUST-08528,15,One year,89.11,1333.68,Electronic check,1,Fiber optic,Yes,No
CUST-08529,34,One year,53.23,1756.85,Mailed check,3,DSL,No,Yes
CUST-08530,4,Month-to-month,72.69,290.59,Mailed check,1,DSL,No,No
CUST-08531,25,One year,74.39,1851.86,Electronic check,0,Fiber optic,Yes,No
CUST-08532,42,Month-to-month,21.5,916.11,Credit card (automatic),2,No,No,No
CUST-08533,7,Month-to-month,102.43,708.04,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-08534,17,Month-to-month,82.21,1360.22,Bank transfer (automatic),2,Fiber optic,No,No
CUST-08535,68,One year,19.26,1291.07,Bank transfer (automatic),2,No,Yes,No
CUST-08536,0,Month-to-month,66.23, ,Electronic check,3,DSL,Yes,No
CUST-08537,1,Month-to-month,64.32,66.18,Bank transfer (automatic),3,DSL,No,No
CUST-08538,36,Two year,100.19,3574.39,Electronic check,1,Fiber optic,No,Yes
CUST-08539,30,Month-to-month,78.11,2370.92,Mailed check,4,DSL,Yes,Yes
CUST-08540,7,Month-to-month,54.26,374.33,Bank transfer (automatic),3,DSL,No,No
CUST-08541,0,Month-to-month,118.06, ,Electronic check,2,Fiber optic,No,Yes
CUST-08542,9,Month-to-month,18.6,163.87,Credit card (automatic),1,No,No,No
CUST-08543,15,One year,18.55,282.18,Electronic check,0,No,Yes,No
CUST-08544,44,One year,24.69,1108.06,Electronic check,0,No,Yes,No
CUST-08545,10,Month-to-month,20.66,212.43,Credit card (automatic),1,No,No,No
CUST-08546,52,One year,87.42,4505.91,Mailed check,1,Fiber optic,Yes,No
CUST-08547,2,Month-to-month,72.49,144.67,Electronic check,2,Fiber optic,Yes,No
CUST-08548,18,Month-to-month,70.12,1270.69,Mailed check,1,Fiber optic,Yes,Yes
CUST-08549,47,Two year,100.85,4828.33,Electronic check,1,Fiber optic,Yes,No
CUST-08550,59,Two year,22.17,1339.75,Mailed check,2,No,Yes,No
CUST-08551,9,Month-to-month,23.71,217.32,Bank transfer (automatic),2,No,Yes,No
CUST-08552,37,Two year,19.96,720.14,Electronic check,1,No,Yes,No
CUST-08553,32,Month-to-month,73.35,2320.50,Bank transfer (automatic),2,DSL,Yes,No
CUST-08554,42,One year,52.04,2191.56,Electronic check,1,DSL,No,No
CUST-08555,42,One year,58.8,2447.46,Credit card (automatic),2,DSL,No,No
CUST-08556,18,Two year,21.01,387.43,Credit card (automatic),1,No,Yes,No
CUST-08557,5,Month-to-month,111.69,559.50,Electronic check,2,Fiber optic,No,Yes
CUST-08558,9,Month-to-month,110.02,969.41,Electronic check,1,Fiber optic,Yes,Yes
CUST-08559,42,Two year,58.58,2484.09,Bank transfer (automatic),0,DSL,No,Yes
CUST-08560,60,Two year,20.93,1248.85,Bank transfer (automatic),0,No,Yes,No
CUST-08561,24,One year,108.29,2649.93,Credit card (automatic),2,Fiber optic,No,No
CUST-08562,17,Month-to-month,50.28,873.03,Bank transfer (automatic),1,DSL,Yes,No
CUST-08563,17,Month-to-month,25.31,437.83,Credit card (automatic),0,No,Yes,No
CUST-08564,41,Two year,54.07,2155.82,Bank transfer (automatic),2,DSL,Yes,No
CUST-08565,3,Month-to-month,92.59,272.22,Bank transfer (automatic),2,Fiber optic,No,Yes
CUST-08566,58,Month-to-month,71.92,4234.78,Credit card (automatic),0,DSL,Yes,No
CUST-08567,11,Month-to-month,108.76,1195.28,Bank transfer (automatic),2,Fiber optic,Yes,No
CUST-08568,23,One year,67.73,1582.16,Mailed check,1,DSL,No,No
CUST-08569,56,Two year,46.72,2605.89,Bank transfer (automatic),1,DSL,Yes,No
CUST-08570,47,Two year,20.07,930.85,Mailed check,1,No,Yes,No
CUST-08571,34,Month-to-month,104.79,3488.71,Electronic check,2,Fiber optic,Yes,No
CUST-08572,34,Two year,111.9,3829.27,Credit card (automatic),3,Fiber optic,No,Yes
CUST-08573,11,Two year,48.62,536.45,Mailed check,1,DSL,No,No
CUST-08574,1,Month-to-month,118.22,116.53,Electronic check,3,Fiber optic,No,Yes
CUST-08575,14,Month-to-month,65.11,898.51,Bank transfer (automatic),2,DSL,Yes,Yes
CUST-08576,11,Month-to-month,24.41,270.80,Credit card (automatic),3,No,Yes,No
CUST-08577,34,Month-to-month,108.29,3593.25,Electronic check,0,Fiber optic,No,Yes
CUST-08578,54,Two year,75.23,4170.84,Mailed check,1,Fiber optic,No,No
CUST-08579,63,Two year,54.97,3485.22,Mailed check,2,DSL,Yes,No
CUST-08580,16,Two year,92.35,1482.45,Electronic check,2,Fiber optic,Yes,No
CUST-08581,13,Two year,20.2,256.41,Credit card (automatic),1,No,Yes,No
CUST-08582,41,Two year,67.34,2690.90,Bank transfer (automatic),2,DSL,No,No
CUST-08583,26,Month-to-month,22.46,576.62,Bank transfer (automatic),1,No,Yes,Yes
CUST-08584,14,Month-to-month,25.61,366.20,Mailed check,1,No,Yes,Yes
CUST-08585,12,One year,19.62,239.59,Electronic check,0,No,No,No
CUST-08586,60,One year,97.36,5864.58,Credit card (automatic),4,Fiber optic,Yes,Yes
CUST-08587,1,Month-to-month,25.0,25.34,Bank transfer (automatic),1,No,Yes,Yes
CUST-08588,25,Two year,18.55,477.46,Electronic check,2,No,Yes,No
CUST-08589,24,Month-to-month,60.62,1427.61,Mailed check,1,DSL,Yes,Yes
CUST-08590,0,Month-to-month,19.85, ,Bank transfer (automatic),2,No,Yes,No
CUST-08591,45,Two year,116.71,5329.16,Bank transfer (automatic),5,Fiber optic,Yes,No
CUST-08592,40,One year,23.24,937.05,Bank transfer (automatic),2,No,No,No
CUST-08593,1,Month-to-month,83.31,85.67,Electronic check,4,Fiber optic,No,Yes
CUST-08594,28,Month-to-month,118.25,3216.41,Bank transfer (automatic),3,Fiber optic,No,No
CUST-08595,28,Month-to-month,50.45,1383.57,Mailed check,1,DSL,Yes,Yes
CUST-08596,30,Month-to-month,86.14,2526.44,Bank transfer (automatic),0,Fiber optic,Yes,No
CUST-08597,14,One year,102.91,1412.32,Bank transfer (automatic),1,Fiber optic,Yes,No
CUST-08598,46,Month-to-month,97.67,4550.88,Electronic check,3,Fiber optic,Yes,Yes
CUST-08599,28,Month-to-month,72.51,1992.20,Electronic check,2,DSL,Yes,Yes
CUST-08600,22,Month-to-month,102.63,2275.61,Bank transfer (automatic),2,Fiber optic,No,Yes
CUST-08601,15,Month-to-month,22.59,339.33,Bank transfer (automatic),1,No,No,No
CUST-08602,53,Month-to-month,54.71,2887.71,Credit card (automatic),2,DSL,No,Yes
CUST-08603,20,One year,53.27,1062.21,Electronic check,1,DSL,Yes,No
CUST-08604,42,Two year,74.78,3125.48,Electronic check,3,Fiber optic,Yes,No
CUST-08605,33,Month-to-month,89.64,3044.36,Credit card (automatic),2,Fiber optic,Yes,No
CUST-08606,2,Month-to-month,108.47,223.29,Electronic check,2,Fiber optic,No,Yes
CUST-08607,20,Month-to-month,83.87,1658.88,Mailed check,5,Fiber optic,Yes,Yes
CUST-08608,20,Month-to-month,74.57,1466.64,Mailed check,1,DSL,No,No
CUST-08609,61,One year,71.67,4292.68,Bank transfer (automatic),2,DSL,No,No
CUST-08610,64,One year,118.63,7597.41,Credit card (automatic),2,Fiber optic,Yes,No
CUST-08611,44,One year,105.38,4720.33,Bank transfer (automatic),3,Fiber optic,Yes,No
CUST-08612,55,One year,44.29,2435.21,Electronic check,4,DSL,Yes,Yes
CUST-08613,12,Month-to-month,64.1,791.62,Credit card (automatic),1,DSL,No,Yes
